chembl_id,canonical_smiles,disease,pchembl,target_name,mol,ecfp,scaffold_rdkit,mol_wt,logp,hbd,hba,tpsa,rotatable_bonds,drug_likeness_pass
CHEMBL32,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,LEISHMANIASIS,6.096910013008056,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4B30>,[0 0 0 ... 0 0 0],O=c1ccn(C2CC2)c2cc(N3CC4CCCNC4C3)ccc12,401.4380000000002,2.3705000000000007,2,6,83.80000000000001,4,True
CHEMBL430,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,LEISHMANIASIS,6.522878745280337,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4AC0>,[0 0 0 ... 0 0 0],N=C1CCN(c2ccc3c(=O)ccn(C4CC4)c3n2)C1,389.38700000000017,0.966,2,8,123.04,5,True
CHEMBL7216,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccncc4)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,5.040958607678906,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4A50>,[0 0 0 ... 0 0 0],O=c1c(Cc2ccncc2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,417.4590000000002,5.279240000000003,0,4,47.78,4,False
CHEMBL7960,Cc1cc(-c2c(F)cc3c(=O)c(Cc4cccc(O)c4)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,5.958607314841775,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C49E0>,[0 0 0 ... 0 0 0],O=c1c(Cc2ccccc2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,432.4700000000002,5.589840000000004,1,4,55.12,4,False
CHEMBL7689,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccc(N(C)C)cc4)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,3.677780705266081,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4970>,[0 0 0 ... 0 0 0],O=c1c(Cc2ccccc2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,459.5400000000002,5.950240000000004,0,4,38.13,5,False
CHEMBL7690,Cc1cc(-c2c(F)cc3c(=O)c(Cc4cccc(O)c4O)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,6.443697499232712,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4900>,[0 0 0 ... 0 0 0],O=c1c(Cc2ccccc2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,448.4690000000002,5.295440000000005,2,5,75.35,4,False
CHEMBL7534,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccc(O)cc4)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,5.920818753952375,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4890>,[0 0 0 ... 0 0 0],O=c1c(Cc2ccccc2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,432.4700000000002,5.589840000000004,1,4,55.12,4,False
CHEMBL7564,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccc(N)cc4)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,5.142667503568732,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4820>,[0 0 0 ... 0 0 0],O=c1c(Cc2ccccc2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,431.48600000000016,5.466440000000003,1,4,60.910000000000004,4,False
CHEMBL7368,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccc[nH]4)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,5.292429823902063,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C47B0>,[0 0 0 ... 0 0 0],O=c1c(Cc2ccc[nH]2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,405.4480000000002,5.212340000000003,1,3,50.68,4,False
CHEMBL7568,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,LEISHMANIASIS,4.721246399047171,Trypanothione reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4740>,[0 1 0 ... 0 0 0],c1ccc2nc3ccccc3cc2c1,399.9660000000002,5.972400000000006,1,4,37.39,9,False
CHEMBL7972,COc1cccc(Cc2cn(C3CC3)c3c(F)c(-c4cc(C)nc(C)c4)c(F)cc3c2=O)c1,LEISHMANIASIS,4.853871964321762,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C46D0>,[0 0 0 ... 0 0 0],O=c1c(Cc2ccccc2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,446.4970000000001,5.892840000000006,0,4,44.120000000000005,5,False
CHEMBL7848,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccc(Cl)cc4)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,5.113509274827518,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4660>,[0 0 0 ... 0 0 0],O=c1c(Cc2ccccc2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,450.9160000000002,6.537640000000005,0,3,34.89,4,False
CHEMBL7999,Cc1cc(-c2c(F)cc3c(=O)c(CCc4ccccc4)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,3.9208187539523753,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C45F0>,[0 0 0 ... 0 0 0],O=c1c(CCc2ccccc2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,430.49800000000016,6.0786400000000045,0,3,34.89,5,False
CHEMBL7831,COc1ccccc1Cc1cn(C2CC2)c2c(F)c(-c3cc(C)nc(C)c3)c(F)cc2c1=O,LEISHMANIASIS,4.853871964321762,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4580>,[0 0 0 ... 0 0 0],O=c1c(Cc2ccccc2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,446.4970000000002,5.892840000000005,0,4,44.120000000000005,5,False
CHEMBL7722,Cc1cc(-c2c(F)cc3c(=O)c(CC4CCCCC4)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,3.638272163982407,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4510>,[0 0 1 ... 0 0 0],O=c1c(CC2CCCCC2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,422.5190000000001,6.416240000000005,0,3,34.89,4,False
CHEMBL31,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,LEISHMANIASIS,5.920818753952375,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C44A0>,[0 0 0 ... 0 0 0],O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,375.40000000000015,1.9804,2,6,83.80000000000001,4,True
CHEMBL7877,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccc(O)cc4O)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,6.795880017344075,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4430>,[0 0 0 ... 0 0 0],O=c1c(Cc2ccccc2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,448.4690000000002,5.295440000000005,2,5,75.35,4,False
CHEMBL7704,Cc1cc(-c2c(F)cc3c(=O)c(-c4ccccc4)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,3.9208187539523753,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C43C0>,[0 0 0 ... 0 0 0],O=c1c(-c2ccccc2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,402.4440000000002,5.960440000000004,0,3,34.89,3,False
CHEMBL7991,CC(=O)Nc1ccc(Cc2cn(C3CC3)c3c(F)c(-c4cc(C)nc(C)c4)c(F)cc3c2=O)cc1,LEISHMANIASIS,4.0,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4350>,[0 0 0 ... 0 0 0],O=c1c(Cc2ccccc2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,473.5230000000002,5.842640000000005,1,4,63.99,5,False
CHEMBL7794,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccccn4)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,4.920818753952375,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C42E0>,[0 0 0 ... 0 0 0],O=c1c(Cc2ccccn2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,417.4590000000002,5.279240000000003,0,4,47.78,4,False
CHEMBL8063,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ncc[nH]4)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,5.958607314841775,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4270>,[0 0 0 ... 0 0 0],O=c1c(Cc2ncc[nH]2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,406.4360000000002,4.607340000000003,1,4,63.57,4,True
CHEMBL8179,Cc1cc(-c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,5.119186407719209,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4200>,[0 0 0 ... 0 0 0],O=c1ccn(C2CC2)c2cc(-c3ccncc3)ccc12,370.3550000000002,3.991640000000002,1,4,72.19,3,True
CHEMBL8138,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccccc4CO)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,5.167491087293763,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4190>,[0 0 0 ... 0 0 0],O=c1c(Cc2ccccc2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,446.49700000000024,5.376540000000005,1,4,55.12,5,False
CHEMBL8161,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccccc4)cn(C4CC4)c3c2F)cc(C)n1,LEISHMANIASIS,5.4089353929735005,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4120>,[0 0 0 ... 0 0 0],O=c1c(Cc2ccccc2)cn(C2CC2)c2cc(-c3ccncc3)ccc12,416.4710000000002,5.884240000000004,0,3,34.89,4,False
CHEMBL8659,CCCCCCCC/C=C\CCCCCCCC(=O)O,LEISHMANIASIS,4.508638306165727,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C40B0>,[0 0 0 ... 0 0 0],,282.4679999999999,6.1085000000000065,1,1,37.3,15,False
CHEMBL8739,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,LEISHMANIASIS,4.815308569182401,Cysteine protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD7C4040>,[0 0 0 ... 0 0 0],,278.4359999999999,5.660500000000005,1,1,37.3,13,False
CHEMBL8834,CC(C)=CC[C@@H](OC(=O)CCl)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.863279432843593,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD94A650>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,364.78100000000006,2.910100000000002,2,6,100.9,5,True
CHEMBL8937,CC(C)=CC[C@@H](OC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.204119982655925,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACDCCB5A0>,[0 1 0 ... 0 0 0],O=C(C=CC=CC=CC=CC1=CCCCC1)OCC1=CC(=O)c2ccccc2C1=O,570.7260000000005,8.202900000000003,2,6,100.9,9,False
CHEMBL58,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,LEISHMANIASIS,5.275724130399211,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957F40>,[0 0 0 ... 0 0 0],O=C1c2ccccc2C(=O)c2ccccc21,444.4880000000002,-0.13919999999999944,8,10,163.17999999999998,12,False
CHEMBL8794,CC(C)=CC[C@@H](OC(=O)C(Cl)(Cl)Cl)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.939302159646388,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957ED0>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,433.6710000000002,4.041500000000004,2,6,100.9,4,True
CHEMBL9148,C/C=C/C=C/C(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.886056647693163,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957E60>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,382.4120000000001,3.8036000000000034,2,6,100.9,6,True
CHEMBL8940,CCCCC/C=C/C/C=C/CCCCCCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.204119982655925,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957DF0>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,550.7360000000002,8.484800000000002,2,6,100.9,18,False
CHEMBL8804,CC(C)=CC[C@@H](OC(=O)Cc1ccccc1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.653647025549361,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957D80>,[0 1 0 ... 0 0 0],O=C(Cc1ccccc1)OCC1=CC(=O)c2ccccc2C1=O,406.4340000000002,3.9140000000000037,2,6,100.9,6,True
CHEMBL8805,CC(C)=CC[C@@H](OC(=O)c1ccccc1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.815308569182401,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957D10>,[0 1 0 ... 0 0 0],O=C(OCC1=CC(=O)c2ccccc2C1=O)c1ccccc1,392.4070000000002,3.985100000000004,2,6,100.9,5,True
CHEMBL8806,CCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.8416375079047502,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957CA0>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,358.39000000000004,3.4714000000000023,2,6,100.9,6,True
CHEMBL8951,CCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,4.356547323513812,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957C30>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,344.36300000000006,3.081300000000002,2,6,100.9,5,True
CHEMBL9469,CCCCCCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.204119982655925,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957BC0>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,414.49800000000016,5.031800000000007,2,6,100.9,10,False
CHEMBL9470,CC(C)=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,5.107905397309519,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957B50>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,288.29900000000004,2.1204000000000005,3,5,94.83000000000001,3,True
CHEMBL9164,CCCCCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.204119982655925,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957AE0>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,400.4710000000002,4.641700000000006,2,6,100.9,9,True
CHEMBL9259,CCCCCCCCCCCCCCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.204119982655925,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957A70>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,526.7140000000003,8.152600000000005,2,6,100.9,18,False
CHEMBL9523,CCCCC/C=C/C/C=C/C/C=C/CCCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.204119982655925,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957A00>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,548.7200000000003,8.260800000000003,2,6,100.9,17,False
CHEMBL9266,CCC/C=C/C(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.815308569182401,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957990>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,384.4280000000001,4.027600000000005,2,6,100.9,7,True
CHEMBL9196,C=CCC/C=C/C(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.899629454882437,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957920>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,396.43900000000014,4.193700000000005,2,6,100.9,8,True
CHEMBL4553669,O=C(CF)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnnc2ccccc12,LEISHMANIASIS,6.679759281514789,Cysteine protease,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD9578B0>,[0 1 0 ... 0 0 0],O=C(NCCc1ccccc1)c1cnnc2ccccc12,394.4060000000001,1.6256999999999995,2,5,101.05000000000001,8,True
CHEMBL9320,C=CCCCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.6020599913279625,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957840>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,398.45500000000015,4.417700000000006,2,6,100.9,9,True
CHEMBL9338,CCCCCCCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.204119982655925,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD9577D0>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,428.5250000000002,5.421900000000007,2,6,100.9,11,False
CHEMBL9499,CCCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.7931741239681513,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957760>,[0 1 0 ... 0 0 0],O=C1C=CC(=O)c2ccccc21,372.4170000000001,3.8615000000000035,2,6,100.9,7,True
CHEMBL65,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,LEISHMANIASIS,5.360623199523586,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD9576F0>,[0 0 0 ... 0 0 0],O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,348.35800000000006,2.0796,1,6,81.42,1,True
CHEMBL9518,CC(C)=CC[C@@H](OC(=O)C(c1ccccc1)c1ccccc1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,LEISHMANIASIS,3.204119982655925,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957680>,[0 1 0 ... 0 0 0],O=C1C=C(COC(=O)C(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,482.53200000000027,5.503400000000006,2,6,100.9,7,False
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,LEISHMANIASIS,4.966576244513051,Trypanothione reductase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD957610>,[0 0 0 ... 0 0 0],c1ccc2c(c1)Nc1ccccc1S2,318.8730000000001,4.894400000000004,0,3,6.48,4,True
CHEMBL84,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,LEISHMANIASIS,5.988006885340743,DNA topoisomerase,<rdkit.Chem.rdchem.Mol object at 0x0000021ACD9575A0>,[0 0 0 ... 0 0 0],O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,421.4530000000002,1.8468000000000002,2,8,104.89,3,True
